Heure,IP source,IP destination,Flag,Seq,Length
11:42:06.681823,190-0-175-100.gba.solunet.com.ar.2498,184.107.43.74.http:,[S],"1708296902:1708297022,",120:
11:42:06.681839,190-0-175-100.gba.solunet.com.ar.2499,184.107.43.74.http:,[S],"754727764:754727884,",120:
11:42:06.681856,190-0-175-100.gba.solunet.com.ar.2500,184.107.43.74.http:,[S],"317409458:317409578,",120:
11:42:06.681872,190-0-175-100.gba.solunet.com.ar.2501,184.107.43.74.http:,[S],"366502056:366502176,",120:
11:42:06.681889,190-0-175-100.gba.solunet.com.ar.2502,184.107.43.74.http:,[S],"449125081:449125201,",120:
11:42:06.681906,190-0-175-100.gba.solunet.com.ar.2503,184.107.43.74.http:,[S],"1828320647:1828320767,",120:
11:42:06.681924,190-0-175-100.gba.solunet.com.ar.2504,184.107.43.74.http:,[S],"1302378024:1302378144,",120:
11:42:06.681941,190-0-175-100.gba.solunet.com.ar.2505,184.107.43.74.http:,[S],"741239760:741239880,",120:
11:42:06.681958,190-0-175-100.gba.solunet.com.ar.2506,184.107.43.74.http:,[S],"1423154274:1423154394,",120:
11:42:06.681975,190-0-175-100.gba.solunet.com.ar.2507,184.107.43.74.http:,[S],"1790484586:1790484706,",120:
11:42:06.681992,190-0-175-100.gba.solunet.com.ar.2508,184.107.43.74.http:,[S],"1062099266:1062099386,",120:
11:42:06.682008,190-0-175-100.gba.solunet.com.ar.2509,184.107.43.74.http:,[S],"157987745:157987865,",120:
11:42:06.682025,190-0-175-100.gba.solunet.com.ar.2510,184.107.43.74.http:,[S],"1307906499:1307906619,",120:
11:42:06.682041,190-0-175-100.gba.solunet.com.ar.2511,184.107.43.74.http:,[S],"1368589445:1368589565,",120:
11:42:06.682058,190-0-175-100.gba.solunet.com.ar.2512,184.107.43.74.http:,[S],"1737580532:1737580652,",120:
11:42:06.682075,190-0-175-100.gba.solunet.com.ar.2513,184.107.43.74.http:,[S],"509316587:509316707,",120:
11:42:06.682092,190-0-175-100.gba.solunet.com.ar.2514,184.107.43.74.http:,[S],"473313591:473313711,",120:
11:42:06.682108,190-0-175-100.gba.solunet.com.ar.2515,184.107.43.74.http:,[S],"199171295:199171415,",120:
11:42:06.682125,190-0-175-100.gba.solunet.com.ar.2516,184.107.43.74.http:,[S],"602121798:602121918,",120:
11:42:06.682152,190-0-175-100.gba.solunet.com.ar.2517,184.107.43.74.http:,[S],"1363431138:1363431258,",120:
11:42:06.682172,190-0-175-100.gba.solunet.com.ar.2518,184.107.43.74.http:,[S],"1621877111:1621877231,",120:
11:42:06.682191,190-0-175-100.gba.solunet.com.ar.2519,184.107.43.74.http:,[S],"2042234296:2042234416,",120:
11:42:06.682210,190-0-175-100.gba.solunet.com.ar.2520,184.107.43.74.http:,[S],"781280404:781280524,",120:
11:42:06.682227,190-0-175-100.gba.solunet.com.ar.2521,184.107.43.74.http:,[S],"674035187:674035307,",120:
11:42:06.682243,190-0-175-100.gba.solunet.com.ar.2522,184.107.43.74.http:,[S],"806955976:806956096,",120:
11:42:06.682259,190-0-175-100.gba.solunet.com.ar.2523,184.107.43.74.http:,[S],"680515766:680515886,",120:
11:42:06.682276,190-0-175-100.gba.solunet.com.ar.2524,184.107.43.74.http:,[S],"1361974695:1361974815,",120:
11:42:06.682292,190-0-175-100.gba.solunet.com.ar.2525,184.107.43.74.http:,[S],"1298403038:1298403158,",120:
11:42:06.682308,190-0-175-100.gba.solunet.com.ar.2526,184.107.43.74.http:,[S],"1129406396:1129406516,",120:
11:42:06.682325,190-0-175-100.gba.solunet.com.ar.2527,184.107.43.74.http:,[S],"2038549094:2038549214,",120:
11:42:06.682341,190-0-175-100.gba.solunet.com.ar.2528,184.107.43.74.http:,[S],"604768582:604768702,",120:
11:42:06.682357,190-0-175-100.gba.solunet.com.ar.2529,184.107.43.74.http:,[S],"683845410:683845530,",120:
11:42:06.682374,190-0-175-100.gba.solunet.com.ar.2530,184.107.43.74.http:,[S],"883023693:883023813,",120:
11:42:06.682390,190-0-175-100.gba.solunet.com.ar.2531,184.107.43.74.http:,[S],"1519712890:1519713010,",120:
11:42:06.682407,190-0-175-100.gba.solunet.com.ar.2532,184.107.43.74.http:,[S],"812931409:812931529,",120:
11:42:06.682423,190-0-175-100.gba.solunet.com.ar.2533,184.107.43.74.http:,[S],"1359287981:1359288101,",120:
11:42:06.682439,190-0-175-100.gba.solunet.com.ar.2534,184.107.43.74.http:,[S],"692135955:692136075,",120:
11:42:06.682455,190-0-175-100.gba.solunet.com.ar.2535,184.107.43.74.http:,[S],"113853357:113853477,",120:
11:42:06.682472,190-0-175-100.gba.solunet.com.ar.2536,184.107.43.74.http:,[S],"365679947:365680067,",120:
11:42:06.682488,190-0-175-100.gba.solunet.com.ar.2537,184.107.43.74.http:,[S],"723286350:723286470,",120:
11:42:06.682504,190-0-175-100.gba.solunet.com.ar.2538,184.107.43.74.http:,[S],"829673506:829673626,",120:
11:42:06.682521,190-0-175-100.gba.solunet.com.ar.2539,184.107.43.74.http:,[S],"1746940679:1746940799,",120:
11:42:06.682537,190-0-175-100.gba.solunet.com.ar.2540,184.107.43.74.http:,[S],"1485591968:1485592088,",120:
11:42:06.682553,190-0-175-100.gba.solunet.com.ar.2541,184.107.43.74.http:,[S],"1353533872:1353533992,",120:
11:42:06.682570,190-0-175-100.gba.solunet.com.ar.2542,184.107.43.74.http:,[S],"571872187:571872307,",120:
11:42:06.682586,190-0-175-100.gba.solunet.com.ar.2543,184.107.43.74.http:,[S],"878187446:878187566,",120:
11:42:06.682602,190-0-175-100.gba.solunet.com.ar.2544,184.107.43.74.http:,[S],"634312588:634312708,",120:
11:42:06.682619,190-0-175-100.gba.solunet.com.ar.2545,184.107.43.74.http:,[S],"313561205:313561325,",120:
11:42:06.682635,190-0-175-100.gba.solunet.com.ar.2546,184.107.43.74.http:,[S],"115104592:115104712,",120:
11:42:06.682652,190-0-175-100.gba.solunet.com.ar.2547,184.107.43.74.http:,[S],"641064547:641064667,",120:
11:42:06.682668,190-0-175-100.gba.solunet.com.ar.2548,184.107.43.74.http:,[S],"1107388560:1107388680,",120:
11:42:06.682684,190-0-175-100.gba.solunet.com.ar.2549,184.107.43.74.http:,[S],"988470095:988470215,",120:
11:42:06.682700,190-0-175-100.gba.solunet.com.ar.2550,184.107.43.74.http:,[S],"179059799:179059919,",120:
11:42:06.682717,190-0-175-100.gba.solunet.com.ar.2551,184.107.43.74.http:,[S],"1607921726:1607921846,",120:
11:42:06.682733,190-0-175-100.gba.solunet.com.ar.2552,184.107.43.74.http:,[S],"1654123767:1654123887,",120:
11:42:06.682749,190-0-175-100.gba.solunet.com.ar.2553,184.107.43.74.http:,[S],"1124621898:1124622018,",120:
11:42:06.682765,190-0-175-100.gba.solunet.com.ar.2554,184.107.43.74.http:,[S],"699931885:699932005,",120:
11:42:06.682782,190-0-175-100.gba.solunet.com.ar.2555,184.107.43.74.http:,[S],"1742028424:1742028544,",120:
11:42:06.682798,190-0-175-100.gba.solunet.com.ar.2556,184.107.43.74.http:,[S],"1254347256:1254347376,",120:
11:42:06.682814,190-0-175-100.gba.solunet.com.ar.2557,184.107.43.74.http:,[S],"366294777:366294897,",120:
11:42:06.682832,190-0-175-100.gba.solunet.com.ar.2558,184.107.43.74.http:,[S],"1116420083:1116420203,",120:
11:42:06.682848,190-0-175-100.gba.solunet.com.ar.2559,184.107.43.74.http:,[S],"1962008107:1962008227,",120:
11:42:06.682865,190-0-175-100.gba.solunet.com.ar.2560,184.107.43.74.http:,[S],"1439420611:1439420731,",120:
11:42:06.682881,190-0-175-100.gba.solunet.com.ar.2561,184.107.43.74.http:,[S],"431681289:431681409,",120:
11:42:06.682898,190-0-175-100.gba.solunet.com.ar.2562,184.107.43.74.http:,[S],"458503031:458503151,",120:
11:42:06.682915,190-0-175-100.gba.solunet.com.ar.2563,184.107.43.74.http:,[S],"185333597:185333717,",120:
11:42:06.682931,190-0-175-100.gba.solunet.com.ar.2564,184.107.43.74.http:,[S],"971460970:971461090,",120:
11:42:06.682947,190-0-175-100.gba.solunet.com.ar.2565,184.107.43.74.http:,[S],"1361537456:1361537576,",120:
11:42:06.682964,190-0-175-100.gba.solunet.com.ar.2566,184.107.43.74.http:,[S],"1469416413:1469416533,",120:
11:42:06.682980,190-0-175-100.gba.solunet.com.ar.2567,184.107.43.74.http:,[S],"1660777788:1660777908,",120:
11:42:06.682997,190-0-175-100.gba.solunet.com.ar.2568,184.107.43.74.http:,[S],"511424283:511424403,",120:
11:42:06.683013,190-0-175-100.gba.solunet.com.ar.2569,184.107.43.74.http:,[S],"998513053:998513173,",120:
11:42:06.683038,190-0-175-100.gba.solunet.com.ar.2570,184.107.43.74.http:,[S],"574017481:574017601,",120:
11:42:06.683058,190-0-175-100.gba.solunet.com.ar.2571,184.107.43.74.http:,[S],"723529536:723529656,",120:
11:42:06.683077,190-0-175-100.gba.solunet.com.ar.2572,184.107.43.74.http:,[S],"653099441:653099561,",120:
11:42:06.683096,190-0-175-100.gba.solunet.com.ar.2573,184.107.43.74.http:,[S],"934599383:934599503,",120:
11:42:06.683115,190-0-175-100.gba.solunet.com.ar.2574,184.107.43.74.http:,[S],"298733161:298733281,",120:
11:42:06.683131,190-0-175-100.gba.solunet.com.ar.2575,184.107.43.74.http:,[S],"1527297011:1527297131,",120:
11:42:06.683148,190-0-175-100.gba.solunet.com.ar.2576,184.107.43.74.http:,[S],"638884843:638884963,",120:
11:42:06.683164,190-0-175-100.gba.solunet.com.ar.2577,184.107.43.74.http:,[S],"2043568544:2043568664,",120:
11:42:06.683181,190-0-175-100.gba.solunet.com.ar.2578,184.107.43.74.http:,[S],"2087445367:2087445487,",120:
11:42:06.683197,190-0-175-100.gba.solunet.com.ar.2579,184.107.43.74.http:,[S],"1877903872:1877903992,",120:
11:42:06.683214,190-0-175-100.gba.solunet.com.ar.2580,184.107.43.74.http:,[S],"255930506:255930626,",120:
11:42:06.683230,190-0-175-100.gba.solunet.com.ar.2581,184.107.43.74.http:,[S],"1695552365:1695552485,",120:
11:42:06.683246,190-0-175-100.gba.solunet.com.ar.2582,184.107.43.74.http:,[S],"1362240230:1362240350,",120:
11:42:06.683262,190-0-175-100.gba.solunet.com.ar.mon,184.107.43.74.http:,[S],"910117870:910117990,",120:
11:42:06.683279,190-0-175-100.gba.solunet.com.ar.2584,184.107.43.74.http:,[S],"1463807183:1463807303,",120:
11:42:06.683295,190-0-175-100.gba.solunet.com.ar.2585,184.107.43.74.http:,[S],"1575756407:1575756527,",120:
11:42:06.683311,190-0-175-100.gba.solunet.com.ar.2586,184.107.43.74.http:,[S],"840510317:840510437,",120:
11:42:06.683328,190-0-175-100.gba.solunet.com.ar.2587,184.107.43.74.http:,[S],"512416169:512416289,",120:
11:42:06.683344,190-0-175-100.gba.solunet.com.ar.2588,184.107.43.74.http:,[S],"957768742:957768862,",120:
11:42:06.683360,190-0-175-100.gba.solunet.com.ar.2589,184.107.43.74.http:,[S],"1145504469:1145504589,",120:
11:42:06.683376,190-0-175-100.gba.solunet.com.ar.2590,184.107.43.74.http:,[S],"890147811:890147931,",120:
11:42:06.683393,190-0-175-100.gba.solunet.com.ar.2591,184.107.43.74.http:,[S],"1631119378:1631119498,",120:
11:42:06.683409,190-0-175-100.gba.solunet.com.ar.2592,184.107.43.74.http:,[S],"1652616812:1652616932,",120:
11:42:06.683426,190-0-175-100.gba.solunet.com.ar.2593,184.107.43.74.http:,[S],"1413143144:1413143264,",120:
11:42:06.683442,190-0-175-100.gba.solunet.com.ar.2594,184.107.43.74.http:,[S],"1098031971:1098032091,",120:
11:42:06.683458,190-0-175-100.gba.solunet.com.ar.2595,184.107.43.74.http:,[S],"1678744264:1678744384,",120:
11:42:06.683475,190-0-175-100.gba.solunet.com.ar.2596,184.107.43.74.http:,[S],"221850183:221850303,",120:
11:42:06.683491,190-0-175-100.gba.solunet.com.ar.2597,184.107.43.74.http:,[S],"344249788:344249908,",120:
11:42:06.683507,190-0-175-100.gba.solunet.com.ar.2598,184.107.43.74.http:,[S],"1559237219:1559237339,",120:
11:42:06.683524,190-0-175-100.gba.solunet.com.ar.2599,184.107.43.74.http:,[S],"83269465:83269585,",120:
11:42:06.683540,190-0-175-100.gba.solunet.com.ar.zebrasrv,184.107.43.74.http:,[S],"1209826874:1209826994,",120:
11:42:06.683557,190-0-175-100.gba.solunet.com.ar.zebra,184.107.43.74.http:,[S],"1217959632:1217959752,",120:
11:42:06.683573,190-0-175-100.gba.solunet.com.ar.ripd,184.107.43.74.http:,[S],"831197275:831197395,",120:
11:42:06.683589,190-0-175-100.gba.solunet.com.ar.ripngd,184.107.43.74.http:,[S],"702639244:702639364,",120:
11:42:06.683606,190-0-175-100.gba.solunet.com.ar.ospfd,184.107.43.74.http:,[S],"1766884922:1766885042,",120:
11:42:06.683622,190-0-175-100.gba.solunet.com.ar.bgpd,184.107.43.74.http:,[S],"27700176:27700296,",120:
11:42:06.683638,190-0-175-100.gba.solunet.com.ar.ospf6d,184.107.43.74.http:,[S],"1307349312:1307349432,",120:
11:42:06.683655,190-0-175-100.gba.solunet.com.ar.ospfapi,184.107.43.74.http:,[S],"1949749877:1949749997,",120:
11:42:06.683671,190-0-175-100.gba.solunet.com.ar.isisd,184.107.43.74.http:,[S],"1850986769:1850986889,",120:
11:42:06.683687,190-0-175-100.gba.solunet.com.ar.2609,184.107.43.74.http:,[S],"951021706:951021826,",120:
11:42:06.683704,190-0-175-100.gba.solunet.com.ar.2610,184.107.43.74.http:,[S],"1127758561:1127758681,",120:
11:42:06.683720,190-0-175-100.gba.solunet.com.ar.2611,184.107.43.74.http:,[S],"489644192:489644312,",120:
11:42:06.683738,190-0-175-100.gba.solunet.com.ar.2612,184.107.43.74.http:,[S],"732230965:732231085,",120:
11:42:06.683756,190-0-175-100.gba.solunet.com.ar.2613,184.107.43.74.http:,[S],"1070275462:1070275582,",120:
11:42:06.683779,190-0-175-100.gba.solunet.com.ar.2614,184.107.43.74.http:,[S],"266411906:266412026,",120:
11:42:06.683804,190-0-175-100.gba.solunet.com.ar.2615,184.107.43.74.http:,[S],"1931931127:1931931247,",120:
11:42:06.683824,190-0-175-100.gba.solunet.com.ar.2616,184.107.43.74.http:,[S],"1200138590:1200138710,",120:
11:42:06.683841,190-0-175-100.gba.solunet.com.ar.2617,184.107.43.74.http:,[S],"1059028258:1059028378,",120:
11:42:06.683857,190-0-175-100.gba.solunet.com.ar.2618,184.107.43.74.http:,[S],"2021016302:2021016422,",120:
11:42:06.683874,190-0-175-100.gba.solunet.com.ar.2619,184.107.43.74.http:,[S],"748904168:748904288,",120:
11:42:06.683890,190-0-175-100.gba.solunet.com.ar.2620,184.107.43.74.http:,[S],"535679972:535680092,",120:
11:42:06.683907,190-0-175-100.gba.solunet.com.ar.2621,184.107.43.74.http:,[S],"124007879:124007999,",120:
11:42:06.683924,190-0-175-100.gba.solunet.com.ar.2622,184.107.43.74.http:,[S],"1145007265:1145007385,",120:
11:42:06.683951,190-0-175-100.gba.solunet.com.ar.2623,184.107.43.74.http:,[S],"956327648:956327768,",120:
11:42:06.683970,190-0-175-100.gba.solunet.com.ar.2624,184.107.43.74.http:,[S],"971112170:971112290,",120:
11:42:06.683990,190-0-175-100.gba.solunet.com.ar.2625,184.107.43.74.http:,[S],"139909156:139909276,",120:
11:42:06.684009,190-0-175-100.gba.solunet.com.ar.2626,184.107.43.74.http:,[S],"141462870:141462990,",120:
11:42:06.684029,190-0-175-100.gba.solunet.com.ar.2627,184.107.43.74.http:,[S],"1197623495:1197623615,",120:
11:42:06.684048,190-0-175-100.gba.solunet.com.ar.dict,184.107.43.74.http:,[S],"1505157171:1505157291,",120:
11:42:06.684064,190-0-175-100.gba.solunet.com.ar.2629,184.107.43.74.http:,[S],"475817470:475817590,",120:
11:42:06.684080,190-0-175-100.gba.solunet.com.ar.2630,184.107.43.74.http:,[S],"340357504:340357624,",120:
11:42:06.684097,190-0-175-100.gba.solunet.com.ar.2631,184.107.43.74.http:,[S],"161120499:161120619,",120:
11:42:06.684113,190-0-175-100.gba.solunet.com.ar.2632,184.107.43.74.http:,[S],"1156066088:1156066208,",120:
11:42:06.684129,190-0-175-100.gba.solunet.com.ar.2633,184.107.43.74.http:,[S],"2008907898:2008908018,",120:
11:42:06.684146,190-0-175-100.gba.solunet.com.ar.2634,184.107.43.74.http:,[S],"1274801524:1274801644,",120:
11:42:06.684162,190-0-175-100.gba.solunet.com.ar.2635,184.107.43.74.http:,[S],"720631889:720632009,",120:
11:42:06.684178,190-0-175-100.gba.solunet.com.ar.2636,184.107.43.74.http:,[S],"374099169:374099289,",120:
11:42:06.684194,190-0-175-100.gba.solunet.com.ar.2637,184.107.43.74.http:,[S],"1542552676:1542552796,",120:
11:42:06.684210,190-0-175-100.gba.solunet.com.ar.2638,184.107.43.74.http:,[S],"1880774991:1880775111,",120:
11:42:06.684227,190-0-175-100.gba.solunet.com.ar.2639,184.107.43.74.http:,[S],"1092269236:1092269356,",120:
11:42:06.684243,190-0-175-100.gba.solunet.com.ar.2640,184.107.43.74.http:,[S],"128057117:128057237,",120:
11:42:06.684260,190-0-175-100.gba.solunet.com.ar.2641,184.107.43.74.http:,[S],"115897194:115897314,",120:
11:42:06.684276,190-0-175-100.gba.solunet.com.ar.2642,184.107.43.74.http:,[S],"1545433660:1545433780,",120:
11:42:06.684292,190-0-175-100.gba.solunet.com.ar.2643,184.107.43.74.http:,[S],"853930184:853930304,",120:
11:42:06.684309,190-0-175-100.gba.solunet.com.ar.2644,184.107.43.74.http:,[S],"1259145878:1259145998,",120:
11:42:06.684325,190-0-175-100.gba.solunet.com.ar.2645,184.107.43.74.http:,[S],"880008998:880009118,",120:
11:42:06.684341,190-0-175-100.gba.solunet.com.ar.2646,184.107.43.74.http:,[S],"1648450673:1648450793,",120:
11:42:06.684357,190-0-175-100.gba.solunet.com.ar.2647,184.107.43.74.http:,[S],"469642197:469642317,",120:
11:42:06.684374,190-0-175-100.gba.solunet.com.ar.2648,184.107.43.74.http:,[S],"550095475:550095595,",120:
11:42:06.684390,190-0-175-100.gba.solunet.com.ar.2649,184.107.43.74.http:,[S],"1763343163:1763343283,",120:
11:42:06.684406,190-0-175-100.gba.solunet.com.ar.2650,184.107.43.74.http:,[S],"563322133:563322253,",120:
11:42:06.684423,190-0-175-100.gba.solunet.com.ar.2651,184.107.43.74.http:,[S],"1780679652:1780679772,",120:
11:42:06.684439,190-0-175-100.gba.solunet.com.ar.2652,184.107.43.74.http:,[S],"1244456305:1244456425,",120:
11:42:06.684456,190-0-175-100.gba.solunet.com.ar.2653,184.107.43.74.http:,[S],"99659356:99659476,",120:
11:42:06.684472,190-0-175-100.gba.solunet.com.ar.2654,184.107.43.74.http:,[S],"1450100101:1450100221,",120:
11:42:06.684488,190-0-175-100.gba.solunet.com.ar.2655,184.107.43.74.http:,[S],"1971923416:1971923536,",120:
11:42:06.684504,190-0-175-100.gba.solunet.com.ar.2656,184.107.43.74.http:,[S],"1805038456:1805038576,",120:
11:42:06.684521,190-0-175-100.gba.solunet.com.ar.2657,184.107.43.74.http:,[S],"1090908092:1090908212,",120:
11:42:06.684537,190-0-175-100.gba.solunet.com.ar.2658,184.107.43.74.http:,[S],"1027155819:1027155939,",120:
11:42:06.684554,190-0-175-100.gba.solunet.com.ar.2659,184.107.43.74.http:,[S],"971455162:971455282,",120:
11:42:06.684570,190-0-175-100.gba.solunet.com.ar.2660,184.107.43.74.http:,[S],"1399623589:1399623709,",120:
11:42:06.684586,190-0-175-100.gba.solunet.com.ar.2661,184.107.43.74.http:,[S],"504534958:504535078,",120:
11:42:06.684603,190-0-175-100.gba.solunet.com.ar.2662,184.107.43.74.http:,[S],"594793415:594793535,",120:
11:42:06.684619,190-0-175-100.gba.solunet.com.ar.2663,184.107.43.74.http:,[S],"678981401:678981521,",120:
11:42:06.684635,190-0-175-100.gba.solunet.com.ar.2664,184.107.43.74.http:,[S],"618523166:618523286,",120:
11:42:06.684651,190-0-175-100.gba.solunet.com.ar.2665,184.107.43.74.http:,[S],"1688220234:1688220354,",120:
11:42:06.684668,190-0-175-100.gba.solunet.com.ar.2666,184.107.43.74.http:,[S],"313737198:313737318,",120:
11:42:06.684685,190-0-175-100.gba.solunet.com.ar.2667,184.107.43.74.http:,[S],"1164140523:1164140643,",120:
11:42:06.684702,190-0-175-100.gba.solunet.com.ar.2668,184.107.43.74.http:,[S],"1487015589:1487015709,",120:
11:42:06.684730,190-0-175-100.gba.solunet.com.ar.2669,184.107.43.74.http:,[S],"1015653739:1015653859,",120:
11:42:06.684748,190-0-175-100.gba.solunet.com.ar.2670,184.107.43.74.http:,[S],"842324211:842324331,",120:
11:42:06.684765,190-0-175-100.gba.solunet.com.ar.2671,184.107.43.74.http:,[S],"1095084120:1095084240,",120:
11:42:06.684781,190-0-175-100.gba.solunet.com.ar.2672,184.107.43.74.http:,[S],"1889830662:1889830782,",120:
11:42:06.684798,190-0-175-100.gba.solunet.com.ar.2673,184.107.43.74.http:,[S],"477030199:477030319,",120:
11:42:06.684814,190-0-175-100.gba.solunet.com.ar.2674,184.107.43.74.http:,[S],"2005580213:2005580333,",120:
11:42:06.684830,190-0-175-100.gba.solunet.com.ar.2675,184.107.43.74.http:,[S],"1292175638:1292175758,",120:
11:42:06.684859,190-0-175-100.gba.solunet.com.ar.2676,184.107.43.74.http:,[S],"1364309119:1364309239,",120:
11:42:06.684878,190-0-175-100.gba.solunet.com.ar.2677,184.107.43.74.http:,[S],"1722947683:1722947803,",120:
11:42:06.684897,190-0-175-100.gba.solunet.com.ar.2678,184.107.43.74.http:,[S],"690249879:690249999,",120:
11:42:06.684917,190-0-175-100.gba.solunet.com.ar.2679,184.107.43.74.http:,[S],"963794829:963794949,",120:
11:42:06.684936,190-0-175-100.gba.solunet.com.ar.2680,184.107.43.74.http:,[S],"11958402:11958522,",120:
11:42:06.684955,190-0-175-100.gba.solunet.com.ar.2681,184.107.43.74.http:,[S],"545546379:545546499,",120:
11:42:06.684974,190-0-175-100.gba.solunet.com.ar.2682,184.107.43.74.http:,[S],"50271115:50271235,",120:
11:42:06.684990,190-0-175-100.gba.solunet.com.ar.2683,184.107.43.74.http:,[S],"1918072565:1918072685,",120:
11:42:06.685007,190-0-175-100.gba.solunet.com.ar.2684,184.107.43.74.http:,[S],"1953642787:1953642907,",120:
11:42:06.685023,190-0-175-100.gba.solunet.com.ar.2685,184.107.43.74.http:,[S],"1607081884:1607082004,",120:
11:42:06.685039,190-0-175-100.gba.solunet.com.ar.2686,184.107.43.74.http:,[S],"702829624:702829744,",120:
11:42:06.685056,190-0-175-100.gba.solunet.com.ar.2687,184.107.43.74.http:,[S],"1045924462:1045924582,",120:
11:42:06.685072,190-0-175-100.gba.solunet.com.ar.2688,184.107.43.74.http:,[S],"1579790842:1579790962,",120:
11:42:06.685088,190-0-175-100.gba.solunet.com.ar.2689,184.107.43.74.http:,[S],"1184100937:1184101057,",120:
11:42:06.685104,190-0-175-100.gba.solunet.com.ar.2690,184.107.43.74.http:,[S],"830309907:830310027,",120:
11:42:06.685121,190-0-175-100.gba.solunet.com.ar.2691,184.107.43.74.http:,[S],"1918041343:1918041463,",120:
